2023-08-14 12:39:00;2023-08-14 13:19:05;60000;False;5;False;16;False;0.01100;0.29720;23.59866;11.62;54.44;6381.65;3871.43
2023-08-14 13:19:10;2023-08-14 14:02:19;60000;False;5;False;16;False;0.01083;0.30486;23.61725;10.69;52.31;6431.75;3887.64
2023-08-14 14:18:17;2023-08-14 15:01:35;60000;False;5;False;16;False;0.01068;0.32428;23.61110;10.71;51.49;6401.88;3874.04
2023-08-14 15:01:40;2023-08-14 15:43:54;60000;False;5;False;16;False;0.01111;0.31021;23.46418;11.87;51.88;6380.67;3858.02
2023-08-14 15:43:58;2023-08-14 16:27:37;60000;False;5;False;16;False;0.01113;0.29666;23.40493;11.04;51.51;6421.88;3919.47
2023-08-14 16:27:41;2023-08-14 17:11:32;60000;False;5;False;16;False;0.01087;0.31121;23.55739;10.87;51.21;6412.30;3890.45
2023-08-14 17:11:37;2023-08-14 17:55:14;60000;False;5;False;16;False;0.01064;0.30659;23.63410;11.37;51.27;6356.54;3902.90
2023-08-14 17:55:19;2023-08-14 18:38:14;60000;False;5;False;16;False;0.01066;0.31336;23.67548;12.10;52.42;6365.30;3896.79
2023-08-15 01:16:27;2023-08-15 01:56:49;60000;False;5;False;16;False;0.01086;0.32188;23.58542;11.84;53.87;6386.40;3849.08
2023-08-15 01:56:54;2023-08-15 02:37:11;60000;False;5;False;16;False;0.01173;0.30677;23.55302;11.41;53.73;6371.41;3891.45
2023-08-10 23:49:28;2023-08-11 00:27:10;60000;False;5;False;32;False;0.01099;0.29018;23.54223;10.84;50.61;6512.51;3987.93
2023-08-11 00:27:14;2023-08-11 01:04:52;60000;False;5;False;32;False;0.01121;0.30637;23.47752;11.18;50.29;6510.66;3995.63
2023-08-11 01:04:56;2023-08-11 01:42:20;60000;False;5;False;32;False;0.01085;0.30697;23.48357;10.81;51.43;6529.24;3992.89
2023-08-11 01:42:24;2023-08-11 02:19:47;60000;False;5;False;32;False;0.01116;0.29902;23.49761;10.82;51.17;6527.45;3961.91
2023-08-11 02:52:30;2023-08-11 03:30:54;60000;False;5;False;32;False;0.01088;0.30266;23.58412;10.96;49.51;6519.82;3981.61
2023-08-11 03:30:58;2023-08-11 04:09:54;60000;False;5;False;32;False;0.01092;0.30619;23.49635;10.98;49.59;6517.91;3995.37
2023-08-11 04:09:58;2023-08-11 04:48:53;60000;False;5;False;32;False;0.01100;0.29884;23.46764;10.93;49.12;6517.92;4009.61
2023-08-11 04:48:57;2023-08-11 05:27:50;60000;False;5;False;32;False;0.01202;0.30311;23.32050;10.73;49.84;6526.85;3949.58
2023-08-11 05:27:54;2023-08-11 06:06:59;60000;False;5;False;32;False;0.01088;0.31974;23.53130;11.28;48.99;6517.92;3981.94
2023-08-11 06:07:03;2023-08-11 06:46:01;60000;False;5;False;32;False;0.01075;0.30719;23.47446;11.24;49.04;6526.05;4003.65
2023-08-15 02:37:15;2023-08-15 03:14:16;60000;False;5;False;64;False;0.01081;0.29062;23.61555;9.71;50.13;7415.26;3984.31
2023-08-15 03:14:21;2023-08-15 03:51:21;60000;False;5;False;64;False;0.01108;0.32766;23.55676;9.89;49.85;7411.76;4004.52
2023-08-15 03:51:26;2023-08-15 04:28:41;60000;False;5;False;64;False;0.01251;0.30179;23.40372;10.25;49.47;7414.59;3963.54
2023-08-15 04:28:45;2023-08-15 05:05:58;60000;False;5;False;64;False;0.01109;0.30761;23.55797;10.31;49.45;7414.59;3999.31
2023-08-15 05:06:04;2023-08-15 05:43:09;60000;False;5;False;64;False;0.01089;0.29778;23.56438;10.04;49.85;7413.60;3974.87
2023-08-15 05:43:14;2023-08-15 06:20:20;60000;False;5;False;64;False;0.01091;0.31818;23.57582;10.06;49.53;7410.34;3990.63
2023-08-15 06:20:24;2023-08-15 06:57:28;60000;False;5;False;64;False;0.01084;0.30833;23.59706;10.25;49.54;7414.80;3987.53
2023-08-15 06:57:32;2023-08-15 07:34:26;60000;False;5;False;64;False;0.01067;0.30103;23.60620;9.63;50.54;7415.01;3942.89
2023-08-15 07:34:30;2023-08-15 08:11:35;60000;False;5;False;64;False;0.01101;0.30641;23.34899;10.20;49.85;7415.01;3948.21
2023-08-15 08:11:39;2023-08-15 08:48:38;60000;False;5;False;64;False;0.01117;0.30426;23.28931;9.86;49.49;7411.95;3974.88
